filename,width,height,class,xmin,ymin,xmax,ymax
10828.png,91,40,2,43,4,60,34
20802.png,53,23,1,20,3,28,18
20802.png,53,23,2,26,3,33,18
23614.png,72,41,1,28,3,39,36
23614.png,72,41,1,34,3,47,36
5987.png,54,21,4,18,1,28,17
5987.png,54,21,2,27,1,36,17
7109.png,61,26,2,26,9,32,21
26163.png,271,117,4,100,28,134,95
26163.png,271,117,8,136,14,177,81
916.png,65,26,5,22,3,30,22
10808.png,79,34,2,21,3,38,31
11332.png,170,70,5,63,15,86,50
11332.png,170,70,1,87,17,105,52
15188.png,193,83,3,57,6,100,73
15188.png,193,83,10,102,6,140,73
5896.png,81,42,1,23,14,31,32
5896.png,81,42,1,33,14,41,32
5896.png,81,42,7,40,13,50,31
25126.png,167,66,2,48,6,75,49
25126.png,167,66,5,73,14,97,57
25126.png,167,66,4,98,16,119,59
11439.png,89,40,1,26,1,38,39
11439.png,89,40,7,38,1,47,39
11439.png,89,40,7,47,1,63,39
6565.png,80,34,1,30,8,38,29
6565.png,80,34,3,35,7,47,28
18484.png,180,76,3,64,13,93,59
18484.png,180,76,3,94,16,115,62
12939.png,186,86,1,61,38,84,78
12939.png,186,86,6,81,29,100,69
12939.png,186,86,3,100,11,122,51
7034.png,122,56,1,45,8,57,47
7034.png,122,56,5,58,11,75,50
27528.png,52,27,9,22,4,30,23
12479.png,74,32,4,26,5,36,25
12479.png,74,32,8,36,5,47,25
29596.png,38,14,2,11,1,17,14
29596.png,38,14,7,17,1,26,14
14487.png,86,33,5,39,7,52,30
30216.png,203,83,8,66,6,103,72
30216.png,203,83,10,107,7,141,73
32651.png,261,115,1,110,27,121,83
32651.png,261,115,3,128,34,156,90
25289.png,195,93,5,80,37,96,64
8574.png,73,20,1,15,1,20,16
8574.png,73,20,5,26,1,35,16
8574.png,73,20,7,37,1,42,16
8574.png,73,20,9,49,2,56,17
31361.png,59,25,5,19,1,27,22
31361.png,59,25,10,27,1,35,22
31361.png,59,25,7,36,1,42,22
3750.png,89,34,8,40,9,51,25
31108.png,127,54,4,38,8,54,42
31108.png,127,54,4,51,8,65,42
31108.png,127,54,4,65,10,77,44
31108.png,127,54,10,77,11,89,45
30566.png,93,62,1,1,21,10,44
30566.png,93,62,4,14,20,26,43
30566.png,93,62,2,29,19,41,42
3812.png,184,84,1,59,5,88,72
3812.png,184,84,3,87,4,131,71
23682.png,102,49,3,41,7,62,43
14785.png,193,76,3,68,7,89,55
14785.png,193,76,8,93,13,107,61
14785.png,193,76,8,106,7,121,55
13439.png,110,50,2,46,10,65,39
20093.png,175,81,6,60,14,88,66
20093.png,175,81,6,88,11,114,63
4544.png,81,38,2,28,4,39,33
4544.png,81,38,8,39,5,50,34
29232.png,124,63,3,48,11,58,40
29232.png,124,63,8,58,18,67,47
29232.png,124,63,7,67,17,79,46
3231.png,199,84,4,70,17,97,63
3231.png,199,84,5,101,15,126,61
9885.png,123,39,2,38,7,51,32
9885.png,123,39,5,49,8,60,33
9885.png,123,39,9,60,8,71,33
9885.png,123,39,4,71,8,81,33
31936.png,54,29,3,18,5,26,27
31936.png,54,29,2,26,5,34,27
24059.png,259,97,6,89,40,106,74
24059.png,259,97,8,102,44,119,78
24059.png,259,97,4,118,50,139,84
26479.png,62,28,1,20,1,30,25
26479.png,62,28,4,30,1,42,25
2496.png,68,33,6,29,7,40,27
8044.png,237,82,7,129,35,144,80
8044.png,237,82,1,145,21,158,66
8044.png,237,82,3,154,12,169,57
7751.png,165,71,1,55,33,71,63
7751.png,165,71,4,68,31,83,61
7751.png,165,71,8,79,33,98,63
17363.png,62,26,7,17,2,31,24
17363.png,62,26,2,28,4,43,26
8006.png,106,50,1,33,4,51,45
8006.png,106,50,9,48,5,71,46
11548.png,319,174,1,150,32,159,55
11548.png,319,174,3,157,32,169,55
11548.png,319,174,1,166,34,176,57
22985.png,135,67,6,51,16,68,58
22985.png,135,67,1,71,10,83,52
28355.png,351,201,6,144,39,204,159
22725.png,88,39,5,30,5,43,31
22725.png,88,39,2,44,5,55,31
9418.png,74,35,4,28,2,47,32
26900.png,123,55,5,40,5,60,47
26900.png,123,55,9,63,3,83,45
9259.png,152,86,3,69,49,81,71
12762.png,50,25,5,19,3,29,21
1578.png,50,19,1,15,1,20,18
1578.png,50,19,4,21,1,28,18
1578.png,50,19,5,28,1,37,18
30872.png,158,76,1,43,26,63,67
30872.png,158,76,10,61,21,81,62
30872.png,158,76,3,81,12,102,53
16205.png,135,51,2,49,6,60,34
16205.png,135,51,8,60,10,71,38
16205.png,135,51,6,69,12,79,40
3532.png,113,53,7,34,9,58,49
3532.png,113,53,8,54,5,76,45
13280.png,57,26,1,18,4,26,21
13280.png,57,26,2,22,4,36,21
5756.png,103,56,1,38,13,53,52
5756.png,103,56,3,48,5,58,44
27706.png,64,26,1,23,2,28,21
27706.png,64,26,10,29,3,38,22
30360.png,101,46,1,31,19,40,40
30360.png,101,46,5,41,16,48,37
30360.png,101,46,7,48,13,58,34
30360.png,101,46,9,58,8,66,29
5497.png,79,34,1,32,5,39,29
5497.png,79,34,2,39,4,51,28
12411.png,62,29,3,22,4,32,22
12411.png,62,29,2,32,4,42,22
16249.png,243,106,3,90,21,110,62
16249.png,243,106,4,113,28,132,69
16249.png,243,106,4,134,30,154,71
5631.png,389,118,6,195,38,222,85
5631.png,389,118,4,223,34,254,81
8490.png,70,35,5,30,4,45,33
32115.png,56,28,6,23,3,34,24
9271.png,139,62,6,56,15,71,48
9271.png,139,62,3,70,16,86,49
26879.png,115,55,10,50,11,76,36
16153.png,116,42,1,37,6,48,33
16153.png,116,42,1,50,8,61,35
16153.png,116,42,1,65,8,75,35
8835.png,42,18,3,13,1,20,18
8835.png,42,18,2,21,1,29,18
26188.png,205,96,5,87,28,102,63
26188.png,205,96,2,104,29,118,64
7292.png,53,20,2,17,2,27,18
7292.png,53,20,2,27,2,36,18
20271.png,146,70,1,48,5,64,58
20271.png,146,70,9,69,8,87,61
31920.png,62,26,5,20,2,29,21
31920.png,62,26,6,30,4,40,23
20404.png,71,35,1,29,5,37,28
20809.png,121,54,10,46,13,60,51
20809.png,121,54,4,64,10,80,48
7486.png,48,22,6,17,4,24,19
7486.png,48,22,10,24,4,30,19
10971.png,89,41,7,46,5,61,37
14769.png,73,38,7,27,4,46,33
32139.png,132,73,8,51,12,66,56
32139.png,132,73,7,65,15,80,59
9516.png,93,35,2,31,7,45,26
9516.png,93,35,5,43,9,56,28
9516.png,93,35,7,55,9,65,28
12839.png,67,31,7,24,2,34,28
12839.png,67,31,10,34,6,45,32
31799.png,67,25,1,17,1,26,21
31799.png,67,25,4,24,1,36,21
31799.png,67,25,8,34,1,47,21
14587.png,66,33,2,25,2,42,29
31700.png,196,84,2,69,36,78,61
31700.png,196,84,3,79,42,85,67
31700.png,196,84,10,89,42,99,67
30003.png,135,54,1,35,13,47,47
30003.png,135,54,6,46,11,63,45
30003.png,135,54,5,64,9,82,43
30003.png,135,54,8,81,6,97,40
26877.png,175,106,1,120,53,135,102
26877.png,175,106,9,136,49,159,98
26877.png,175,106,1,159,47,172,96
7914.png,83,35,2,26,4,42,29
28263.png,81,40,7,27,6,38,30
28263.png,81,40,10,41,7,54,31
24960.png,120,56,8,40,6,59,48
24960.png,120,56,10,60,8,82,50
27751.png,61,28,3,25,5,36,24
10675.png,71,31,1,23,3,35,29
10675.png,71,31,4,34,1,49,27
8842.png,141,59,3,36,9,69,52
8842.png,141,59,6,73,3,93,46
3117.png,268,98,2,69,10,113,86
3117.png,268,98,1,119,9,145,85
3117.png,268,98,9,150,11,194,87
14279.png,151,72,1,59,25,83,58
14279.png,151,72,9,68,12,95,45
16356.png,57,28,2,25,2,35,23
21851.png,147,62,2,61,19,74,44
21851.png,147,62,6,74,20,89,45
27374.png,223,107,1,80,33,96,82
27374.png,223,107,3,97,32,114,81
27374.png,223,107,7,115,32,136,81
995.png,132,56,3,52,20,61,42
995.png,132,56,5,60,18,69,40
11998.png,67,37,1,25,7,32,29
11998.png,67,37,5,32,6,41,28
4004.png,126,55,1,33,3,60,50
4004.png,126,55,9,60,1,88,48
31123.png,44,18,3,12,1,22,16
31123.png,44,18,3,22,1,32,16
7167.png,233,96,8,107,51,130,85
7167.png,233,96,5,124,51,147,85
7167.png,233,96,7,144,52,165,86
5962.png,38,14,1,12,2,15,13
5962.png,38,14,3,16,1,20,12
5962.png,38,14,4,21,1,26,12
13155.png,175,75,2,54,10,85,63
13155.png,175,75,10,82,8,121,61
23923.png,253,119,5,108,28,143,89
1398.png,81,40,7,30,3,40,29
1398.png,81,40,1,42,6,51,32
10234.png,87,41,5,30,4,43,36
10234.png,87,41,10,43,1,58,33
11710.png,75,42,9,29,7,48,37
749.png,374,107,6,148,20,174,57
749.png,374,107,10,171,22,196,59
749.png,374,107,10,195,22,219,59
749.png,374,107,10,219,24,243,61
23077.png,80,40,7,25,1,51,34
28835.png,236,111,1,96,53,109,82
28835.png,236,111,8,111,48,132,77
28835.png,236,111,6,131,40,149,69
5354.png,133,54,5,42,12,57,40
5354.png,133,54,7,57,12,70,40
5354.png,133,54,6,69,10,83,38
5354.png,133,54,1,81,10,92,38
3424.png,218,76,7,135,13,148,42
3424.png,218,76,1,144,14,161,43
24715.png,139,61,5,42,10,68,49
24715.png,139,61,7,72,10,98,49
6923.png,131,70,5,53,7,81,59
10852.png,210,105,1,70,43,95,84
10852.png,210,105,5,91,27,114,68
10852.png,210,105,1,111,11,140,52
21936.png,167,69,7,66,17,82,49
21936.png,167,69,2,81,17,99,49
1295.png,345,155,2,141,61,172,113
1295.png,345,155,1,168,61,185,113
21955.png,107,49,7,34,2,52,49
21955.png,107,49,3,55,1,75,48
9306.png,92,47,3,32,1,47,39
9306.png,92,47,8,44,4,61,42
8714.png,180,100,1,69,12,90,87
8714.png,180,100,4,89,15,112,90
24165.png,264,106,7,89,42,120,88
24165.png,264,106,6,120,33,147,79
24165.png,264,106,5,146,22,176,68
32185.png,382,145,2,120,38,170,121
32185.png,382,145,9,165,26,215,109
32185.png,382,145,3,211,20,256,103
28158.png,104,45,2,45,7,61,42
20301.png,200,89,8,67,8,95,79
20301.png,200,89,10,99,7,150,78
3907.png,342,114,1,157,56,168,86
3907.png,342,114,1,167,56,179,86
3907.png,342,114,1,179,52,194,82
7022.png,151,63,5,49,6,73,49
7022.png,151,63,4,76,8,108,51
530.png,265,117,3,107,18,125,45
530.png,265,117,1,123,19,135,46
25236.png,58,25,5,20,2,27,23
25236.png,58,25,10,26,2,34,23
25236.png,58,25,7,33,2,40,23
24972.png,231,97,8,71,17,117,79
24972.png,231,97,6,116,15,153,77
11198.png,305,93,1,73,22,99,77
11198.png,305,93,8,102,22,127,77
11198.png,305,93,5,128,21,158,76
6633.png,55,27,9,22,1,32,25
2852.png,171,75,1,63,9,77,51
2852.png,171,75,2,75,17,92,59
2852.png,171,75,8,91,17,109,59
1501.png,186,70,8,72,25,96,53
1501.png,186,70,8,91,21,113,49
29261.png,141,61,6,45,4,72,52
29261.png,141,61,2,74,4,100,52
15642.png,175,97,1,77,32,89,65
15642.png,175,97,5,84,32,99,65
22149.png,315,175,1,110,22,148,150
22149.png,315,175,8,144,20,195,148
3662.png,142,68,8,49,16,66,46
3662.png,142,68,2,64,10,81,40
3662.png,142,68,7,79,5,94,35
4923.png,173,69,4,64,25,86,57
4923.png,173,69,1,84,24,99,56
4923.png,173,69,3,98,15,111,47
6470.png,68,31,7,23,2,34,23
6470.png,68,31,3,33,3,46,24
17163.png,124,56,7,44,6,57,42
17163.png,124,56,6,61,9,76,45
18433.png,74,32,2,29,7,38,26
18433.png,74,32,6,40,8,49,27
1778.png,80,39,2,29,5,41,32
1778.png,80,39,1,36,8,48,35
7447.png,147,69,1,43,7,60,55
7447.png,147,69,10,60,18,73,66
4454.png,67,34,9,26,6,33,25
4454.png,67,34,7,33,7,40,26
27117.png,95,39,2,37,9,47,28
27117.png,95,39,6,45,9,54,28
27117.png,95,39,1,53,9,59,28
11981.png,85,37,2,27,7,38,36
11981.png,85,37,6,42,4,57,33
10349.png,104,49,1,37,5,50,42
10349.png,104,49,5,48,5,68,42
13837.png,173,77,2,62,21,89,51
13837.png,173,77,10,87,24,110,54
11120.png,43,13,9,16,1,23,12
11120.png,43,13,8,23,1,29,12
15337.png,62,28,6,23,6,34,24
15337.png,62,28,1,32,6,39,24
32510.png,161,93,1,18,45,44,83
32510.png,161,93,10,35,31,61,69
32510.png,161,93,6,53,16,84,54
20559.png,144,48,5,65,15,77,35
20559.png,144,48,9,76,16,89,36
20559.png,144,48,5,87,15,101,35
19073.png,108,49,3,39,7,53,40
19073.png,108,49,2,53,4,66,37
28059.png,67,35,8,26,3,43,31
20313.png,132,84,8,4,4,39,78
20313.png,132,84,4,38,7,88,81
2463.png,99,47,3,41,17,48,40
2463.png,99,47,5,48,16,55,39
2463.png,99,47,10,55,14,63,37
31971.png,111,48,4,33,4,56,39
31971.png,111,48,8,54,8,79,43
3509.png,378,166,4,86,36,149,127
3509.png,378,166,8,156,25,216,116
26187.png,269,133,9,96,17,142,107
27134.png,63,26,4,21,1,27,20
27134.png,63,26,6,27,1,33,20
27134.png,63,26,5,34,1,40,20
14074.png,103,40,3,34,6,46,34
14074.png,103,40,5,48,6,60,34
14074.png,103,40,1,62,4,71,32
28797.png,116,53,2,40,6,58,45
28797.png,116,53,7,59,7,77,46
23433.png,175,73,1,60,12,76,57
23433.png,175,73,4,78,12,104,57
23433.png,175,73,1,108,12,123,57
25509.png,69,34,3,31,5,45,30
2093.png,361,148,1,172,68,182,95
2093.png,361,148,7,182,68,193,95
2093.png,361,148,6,191,64,207,91
3340.png,66,25,4,23,1,32,20
3340.png,66,25,8,34,2,44,21
5667.png,59,27,4,20,3,30,22
5667.png,59,27,8,29,3,39,22
10932.png,128,51,2,41,15,60,45
10932.png,128,51,10,55,9,73,39
10932.png,128,51,9,70,7,87,37
15181.png,177,87,1,70,21,97,68
23328.png,91,42,1,32,3,44,34
23328.png,91,42,3,43,3,57,34
22191.png,118,47,5,29,9,49,41
22191.png,118,47,4,52,11,71,43
22191.png,118,47,1,78,12,85,44
16603.png,117,44,5,36,9,52,33
16603.png,117,44,6,48,10,62,34
16603.png,117,44,3,61,13,75,37
16603.png,117,44,2,71,11,85,35
15969.png,84,32,1,28,9,34,24
15969.png,84,32,6,33,9,42,24
21587.png,386,285,4,200,142,264,239
31009.png,40,18,1,14,5,19,16
31009.png,40,18,2,19,3,26,14
2648.png,121,59,4,50,9,65,41
2648.png,121,59,1,64,13,77,45
9858.png,90,34,8,26,4,45,31
9858.png,90,34,9,46,3,65,30
5895.png,219,69,7,72,17,97,58
5895.png,219,69,5,95,16,124,57
5895.png,219,69,2,126,13,153,54
12767.png,78,34,2,29,5,39,25
12767.png,78,34,4,38,6,49,26
28628.png,111,55,2,37,6,57,50
28628.png,111,55,3,54,4,75,48
14170.png,48,19,2,12,2,22,17
14170.png,48,19,5,21,1,28,16
14170.png,48,19,4,28,1,36,16
19878.png,135,51,2,41,14,55,42
19878.png,135,51,2,52,14,63,42
19878.png,135,51,4,62,13,75,41
14866.png,124,55,8,41,3,63,48
14866.png,124,55,7,63,5,85,50
6285.png,132,68,7,54,16,82,52
24488.png,164,77,2,65,15,83,60
24488.png,164,77,8,83,20,101,65
31610.png,201,77,2,55,9,83,65
31610.png,201,77,4,85,7,115,63
31610.png,201,77,5,115,6,144,62
22286.png,47,15,2,11,2,17,13
22286.png,47,15,1,18,2,23,13
22286.png,47,15,10,24,3,31,14
22286.png,47,15,1,32,3,38,14
21565.png,132,69,5,54,8,79,62
2225.png,43,20,3,17,2,23,17
2225.png,43,20,7,21,2,29,17
11926.png,115,48,2,37,4,58,38
11926.png,115,48,7,59,5,80,39
24663.png,40,14,2,13,2,21,13
17442.png,109,49,2,41,6,56,36
17442.png,109,49,5,57,9,71,39
182.png,108,47,3,29,1,57,42
182.png,108,47,4,55,2,77,43
20984.png,152,68,6,51,10,73,58
20984.png,152,68,10,76,9,102,57
6139.png,70,35,7,29,4,42,28
23977.png,103,45,3,42,15,57,36
22904.png,62,27,1,22,4,30,20
22904.png,62,27,6,31,4,39,20
15860.png,92,40,4,28,3,48,37
15860.png,92,40,9,46,4,69,38
19618.png,162,71,8,50,19,65,49
19618.png,162,71,9,63,21,82,51
19618.png,162,71,1,81,22,94,52
20407.png,107,55,1,39,13,46,45
20407.png,107,55,4,47,13,57,45
20407.png,107,55,2,56,12,67,44
1131.png,270,148,1,113,93,129,124
1131.png,270,148,4,126,88,140,119
1131.png,270,148,10,138,89,152,120
7235.png,56,24,1,18,4,24,25
7235.png,56,24,3,23,2,30,23
7235.png,56,24,10,29,1,37,22
20179.png,178,69,1,75,17,87,45
20179.png,178,69,10,88,18,105,46
31488.png,81,31,1,23,5,31,28
31488.png,81,31,9,32,4,44,27
31488.png,81,31,6,45,4,57,27
32785.png,111,47,3,40,4,53,38
32785.png,111,47,6,54,8,68,42
26607.png,53,26,6,19,1,28,24
26607.png,53,26,1,28,1,35,24
8773.png,73,35,9,28,8,36,29
8773.png,73,35,4,37,7,45,28
27315.png,134,41,2,38,2,55,32
27315.png,134,41,3,55,5,77,35
32862.png,54,24,3,18,3,25,20
32862.png,54,24,10,26,3,35,20
22594.png,87,39,4,31,11,45,36
22594.png,87,39,10,43,10,59,35
7530.png,415,191,1,143,97,163,160
7530.png,415,191,10,158,83,194,146
7530.png,415,191,8,189,77,211,140
7530.png,415,191,10,202,63,253,126
21030.png,353,147,3,121,37,150,91
21030.png,353,147,3,147,31,167,85
21030.png,353,147,3,165,29,191,83
13671.png,200,131,1,51,31,68,102
13671.png,200,131,2,74,41,100,112
4178.png,75,32,1,24,1,38,29
4178.png,75,32,2,37,1,50,29
9675.png,49,16,1,12,3,17,14
9675.png,49,16,9,17,3,23,14
9675.png,49,16,5,23,2,31,13
9675.png,49,16,9,31,2,37,13
25609.png,205,94,2,71,15,100,74
25609.png,205,94,4,101,16,132,75
4396.png,240,110,1,88,24,105,80
4396.png,240,110,4,106,24,128,80
4396.png,240,110,3,129,20,146,76
18654.png,56,19,5,15,1,26,18
18654.png,56,19,10,25,1,36,18
18654.png,56,19,1,36,1,43,18
9831.png,62,29,7,23,4,30,22
9831.png,62,29,10,30,6,37,24
19778.png,74,37,1,29,8,37,30
19778.png,74,37,2,36,8,46,30
29705.png,177,91,9,53,12,115,77
8084.png,440,205,7,236,54,259,86
8084.png,440,205,8,251,43,276,75
8084.png,440,205,5,263,29,294,61
17613.png,50,20,1,20,3,24,16
17613.png,50,20,2,23,3,27,16
17613.png,50,20,3,27,4,32,17
25518.png,186,85,1,74,17,86,68
25518.png,186,85,9,91,19,117,70
5820.png,77,39,2,31,6,38,31
5820.png,77,39,8,38,6,46,31
13335.png,78,31,4,23,3,42,27
13335.png,78,31,1,42,3,57,27
16058.png,95,42,1,34,8,44,33
16058.png,95,42,10,44,6,59,31
11927.png,81,37,3,25,7,34,30
11927.png,81,37,5,35,8,42,31
11927.png,81,37,7,42,8,49,31
11068.png,97,43,2,32,8,46,35
11068.png,97,43,2,45,9,61,36
1062.png,358,188,4,141,37,175,136
1062.png,358,188,6,174,55,213,154
11795.png,91,41,2,31,4,46,35
11795.png,91,41,2,45,6,61,37
25287.png,70,24,2,19,2,27,19
25287.png,70,24,2,26,2,36,19
25287.png,70,24,7,35,2,42,19
25287.png,70,24,4,42,1,53,18
24804.png,58,28,4,25,7,30,23
24804.png,58,28,1,31,7,35,23
27741.png,283,132,9,101,62,133,117
27741.png,283,132,2,126,38,160,93
27741.png,283,132,1,152,20,180,75
23736.png,81,34,5,26,1,41,31
23736.png,81,34,7,41,1,58,31
7247.png,80,39,8,38,4,51,28
11455.png,86,35,1,32,4,40,25
11455.png,86,35,1,40,8,49,29
11455.png,86,35,1,48,8,58,29
31672.png,94,35,1,28,3,37,31
31672.png,94,35,9,38,3,54,31
31672.png,94,35,8,55,6,67,34
22756.png,416,168,2,126,29,222,141
7201.png,72,28,5,27,1,36,27
7201.png,72,28,8,38,1,46,27
3734.png,200,78,1,67,24,79,59
3734.png,200,78,3,82,21,99,56
3734.png,200,78,1,99,22,116,57
13186.png,85,40,6,30,2,40,33
13186.png,85,40,2,40,8,57,39
12254.png,146,64,1,56,24,66,45
12254.png,146,64,5,61,21,73,42
12254.png,146,64,3,70,19,81,40
12254.png,146,64,2,77,19,89,40
27089.png,234,83,3,66,25,101,68
27089.png,234,83,3,106,18,132,61
27089.png,234,83,9,142,15,165,58
30945.png,175,73,1,51,14,68,61
30945.png,175,73,5,66,15,96,62
30945.png,175,73,2,94,14,122,61
16794.png,101,41,1,33,3,41,32
16794.png,101,41,3,44,5,55,34
16794.png,101,41,3,57,6,70,35
10395.png,53,17,1,11,2,16,15
10395.png,53,17,4,16,2,22,15
10395.png,53,17,1,24,3,30,16
10395.png,53,17,1,31,3,38,16
25405.png,90,40,2,32,5,46,30
25405.png,90,40,5,47,7,58,32
6611.png,212,89,5,68,23,105,77
6611.png,212,89,10,101,17,147,71
5440.png,106,56,7,38,6,67,52
25229.png,58,24,5,17,2,32,22
25229.png,58,24,4,30,2,42,22
7633.png,90,45,1,33,6,48,35
27171.png,409,163,2,131,45,185,143
27171.png,409,163,2,194,26,238,124
27171.png,409,163,1,239,15,272,113
29169.png,56,29,1,22,5,27,25
29169.png,56,29,1,29,6,34,26
14985.png,185,110,1,55,63,70,92
14985.png,185,110,10,71,62,80,91
14985.png,185,110,9,81,50,106,79
20578.png,273,159,1,101,4,169,148
4496.png,115,54,1,45,16,52,38
4496.png,115,54,10,51,16,61,38
4496.png,115,54,2,59,17,70,39
31779.png,62,25,6,20,1,27,21
31779.png,62,25,8,27,2,35,22
31779.png,62,25,6,35,1,42,21
11388.png,181,82,2,57,9,88,73
11388.png,181,82,4,87,11,126,75
25836.png,105,49,7,37,9,50,43
25836.png,105,49,2,49,9,63,43
14980.png,131,56,2,46,3,64,48
14980.png,131,56,2,63,6,93,51
26098.png,112,51,2,46,10,55,42
26098.png,112,51,7,56,11,72,43
29508.png,199,83,4,78,24,103,62
29508.png,199,83,4,104,21,127,59
6175.png,119,49,9,40,6,60,44
6175.png,119,49,6,60,5,82,43
16807.png,189,103,7,88,23,112,71
19845.png,51,26,6,20,2,27,21
19845.png,51,26,1,27,3,31,22
24155.png,84,28,2,24,3,32,22
24155.png,84,28,1,34,3,39,22
24155.png,84,28,8,44,3,52,22
24155.png,84,28,7,53,3,60,22
24613.png,107,43,4,46,14,55,27
24613.png,107,43,4,52,14,62,27
27361.png,101,55,10,50,14,58,45
24024.png,46,20,4,18,1,24,18
24024.png,46,20,4,24,1,29,18
17917.png,139,64,2,71,2,97,42
29316.png,111,53,3,34,6,53,45
29316.png,111,53,6,52,5,71,44
16185.png,134,47,1,45,8,55,29
16185.png,134,47,8,58,10,70,31
16185.png,134,47,4,71,8,80,29
1045.png,87,48,3,35,9,53,41
21549.png,47,20,4,17,1,25,20
21549.png,47,20,3,25,1,34,20
2916.png,115,75,6,63,23,77,52
2916.png,115,75,3,77,26,91,55
19203.png,97,46,2,37,8,51,40
19203.png,97,46,3,51,8,64,40
4267.png,44,23,4,16,2,24,20
4267.png,44,23,5,22,2,29,20
32108.png,201,87,5,61,12,98,78
32108.png,201,87,3,101,12,146,78
17585.png,398,191,8,159,57,204,148
17585.png,398,191,10,194,37,248,128
11484.png,148,77,1,59,17,72,61
11484.png,148,77,8,69,15,88,59
28240.png,99,42,3,30,10,50,33
28240.png,99,42,7,44,12,57,35
28240.png,99,42,7,55,13,68,36
15678.png,196,84,3,71,17,86,64
15678.png,196,84,3,91,14,102,61
15678.png,196,84,10,104,12,122,59
10052.png,42,19,1,10,1,16,14
10052.png,42,19,3,17,2,26,15
4135.png,171,90,1,61,17,79,75
4135.png,171,90,7,78,13,105,71
18050.png,741,417,3,281,49,465,395
31149.png,92,42,3,29,5,45,32
31149.png,92,42,7,47,8,56,35
30278.png,250,113,7,85,31,116,95
30278.png,250,113,6,124,21,159,85
21267.png,135,55,1,51,13,60,44
21267.png,135,55,9,62,14,82,45
28379.png,153,63,5,51,13,75,50
28379.png,153,63,10,77,13,105,50
20998.png,109,52,7,39,12,53,43
20998.png,109,52,3,54,12,70,43
32894.png,82,38,2,30,10,38,29
32894.png,82,38,2,37,10,46,29
32894.png,82,38,3,46,10,55,29
31252.png,84,30,4,20,2,38,28
31252.png,84,30,3,39,1,56,27
24396.png,296,127,1,94,16,115,89
24396.png,296,127,2,121,25,161,98
24396.png,296,127,9,164,34,207,107
8790.png,163,83,3,71,21,89,69
1634.png,179,90,2,66,13,91,78
1634.png,179,90,5,91,12,120,77
13066.png,129,56,1,46,13,57,45
13066.png,129,56,3,55,8,66,40
13066.png,129,56,8,68,7,81,39
28938.png,60,29,2,20,4,30,24
28938.png,60,29,3,30,7,39,27
29199.png,87,28,1,26,2,34,24
29199.png,87,28,9,35,3,44,25
29199.png,87,28,10,43,2,51,24
29199.png,87,28,7,52,1,65,23
339.png,197,87,8,66,15,100,74
339.png,197,87,2,105,15,132,74
12995.png,115,61,2,43,12,56,47
12995.png,115,61,7,53,12,60,47
12995.png,115,61,9,58,15,68,50
9996.png,114,55,7,41,14,57,43
9996.png,114,55,2,57,13,74,42
26636.png,102,33,3,21,1,38,27
26636.png,102,33,5,36,6,51,32
26636.png,102,33,10,51,5,62,31
26636.png,102,33,2,65,8,77,34
7789.png,45,21,2,19,3,28,19
27668.png,74,36,1,27,11,34,30
27668.png,74,36,2,34,10,42,29
28839.png,73,23,2,15,2,24,20
28839.png,73,23,2,26,2,35,20
28839.png,73,23,9,37,2,45,20
28839.png,73,23,4,48,2,56,20
4494.png,136,56,1,38,1,60,55
4494.png,136,56,6,60,1,94,55
31658.png,330,153,1,108,31,153,138
31658.png,330,153,1,178,16,227,123
17759.png,59,27,5,23,3,35,24
23893.png,151,71,5,53,16,79,63
23893.png,151,71,4,78,15,104,62
13705.png,74,39,6,32,4,46,32
31869.png,96,46,1,32,5,44,38
31869.png,96,46,5,46,4,61,37
26874.png,149,59,3,46,5,76,52
26874.png,149,59,7,78,5,107,52
450.png,260,131,4,98,54,126,102
450.png,260,131,4,116,38,153,86
450.png,260,131,3,133,28,176,76
2555.png,96,49,9,36,5,60,43
25140.png,211,101,1,77,28,93,79
25140.png,211,101,3,91,24,111,75
25140.png,211,101,6,110,19,132,70
8785.png,82,41,2,30,11,40,34
20473.png,102,48,7,32,7,47,37
20473.png,102,48,2,49,7,65,37
9644.png,52,19,2,13,3,20,18
9644.png,52,19,2,21,3,27,18
9644.png,52,19,2,27,2,33,17
9644.png,52,19,3,32,2,38,17
20915.png,114,95,2,-1,21,20,74
20915.png,114,95,7,14,22,40,75
27692.png,494,250,1,165,29,224,228
27692.png,494,250,8,208,26,321,225
11008.png,66,32,8,23,2,33,25
11008.png,66,32,7,33,4,43,27
16654.png,45,20,1,15,1,21,15
16654.png,45,20,8,23,1,29,15
22638.png,342,147,3,112,71,128,114
22638.png,342,147,3,126,69,141,112
22638.png,342,147,10,138,66,162,109
12847.png,65,31,2,22,3,31,25
12847.png,65,31,10,32,5,43,27
17596.png,58,24,1,19,3,23,21
17596.png,58,24,9,24,2,31,20
17596.png,58,24,8,33,2,40,20
15152.png,137,44,7,70,12,81,34
15152.png,137,44,2,77,10,91,32
15152.png,137,44,3,84,7,95,29
18879.png,50,24,5,16,2,24,20
18879.png,50,24,5,25,2,34,20
12853.png,60,28,1,19,3,29,26
12853.png,60,28,1,30,1,38,24
20949.png,37,21,2,14,0,19,18
20949.png,37,21,1,18,1,22,19
4217.png,80,35,5,27,5,40,33
4217.png,80,35,10,40,2,52,30
32612.png,139,50,5,61,12,76,38
32612.png,139,50,8,77,13,93,39
13236.png,76,34,6,25,6,37,26
